Timestamp,Power,Result,PatternRIS0,PatternRIS1
2025-05-13T19:56:45.139916,10.0,-31.675338745117188,1,56
2025-05-13T19:56:45.338437,10.0,-31.23555898666382,1,57
2025-05-13T19:56:45.538587,10.0,-31.631932258605957,2,0
2025-05-13T19:56:45.737392,10.0,-31.746442317962646,2,1
2025-05-13T19:56:45.934765,10.0,-31.763968467712402,2,2
2025-05-13T19:56:46.128408,10.0,-31.779839992523193,2,3
2025-05-13T19:56:46.327208,10.0,-31.637864112854004,2,4
2025-05-13T19:56:46.532435,10.0,-31.630723476409912,2,5
2025-05-13T19:56:46.726152,10.0,-31.74473762512207,2,6
2025-05-13T19:56:46.929843,10.0,-31.73079490661621,2,7
2025-05-13T19:56:47.126248,10.0,-31.55721426010132,2,8
2025-05-13T19:56:47.321451,10.0,-31.570916175842285,2,9
2025-05-13T19:56:47.525136,10.0,-31.685101985931396,2,10
2025-05-13T19:56:47.722788,10.0,-31.661577224731445,2,11
2025-05-13T19:56:47.922041,10.0,-31.593632698059082,2,12
2025-05-13T19:56:48.118718,10.0,-31.457877159118652,2,13
2025-05-13T19:56:48.319399,10.0,-31.34422779083252,2,14
2025-05-13T19:56:48.512584,10.0,-31.24324083328247,2,15
2025-05-13T19:56:48.714444,10.0,-31.8760347366333,2,16
2025-05-13T19:56:48.908990,10.0,-32.05045938491821,2,17
2025-05-13T19:56:49.111852,10.0,-32.09233283996582,2,18
2025-05-13T19:56:49.308075,10.0,-32.0073676109314,2,19
2025-05-13T19:56:49.507947,10.0,-31.929562091827393,2,20
2025-05-13T19:56:49.706365,10.0,-32.0479941368103,2,21
2025-05-13T19:56:49.899474,10.0,-32.08725452423096,2,22
2025-05-13T19:56:50.103928,10.0,-31.92376136779785,2,23
2025-05-13T19:56:50.297320,10.0,-31.812922954559326,2,24
2025-05-13T19:56:50.501958,10.0,-31.905081272125244,2,25
2025-05-13T19:56:50.694795,10.0,-31.903550624847412,2,26
2025-05-13T19:56:50.893399,10.0,-31.818885803222656,2,27
2025-05-13T19:56:51.091392,10.0,-31.580803394317627,2,28
2025-05-13T19:56:51.293883,10.0,-31.337199211120605,2,29
2025-05-13T19:56:51.493836,10.0,-31.109659671783447,2,30
2025-05-13T19:56:51.693433,10.0,-32.21743583679199,2,31
2025-05-13T19:56:51.886963,10.0,-32.406601905822754,2,32
2025-05-13T19:56:52.090003,10.0,-32.334232330322266,2,33
2025-05-13T19:56:52.285502,10.0,-32.28325128555298,2,34
2025-05-13T19:56:52.485537,10.0,-32.28804111480713,2,35
2025-05-13T19:56:52.677902,10.0,-32.298080921173096,2,36
2025-05-13T19:56:52.880004,10.0,-32.26729154586792,2,37
2025-05-13T19:56:53.080035,10.0,-32.15287446975708,2,38
2025-05-13T19:56:53.276551,10.0,-32.050349712371826,2,39
2025-05-13T19:56:53.478518,10.0,-32.036569118499756,2,40
2025-05-13T19:56:53.671584,10.0,-31.99242115020752,2,41
2025-05-13T19:56:53.870433,10.0,-31.747770309448242,2,42
2025-05-13T19:56:54.068763,10.0,-31.40671968460083,2,43
2025-05-13T19:56:54.273236,10.0,-31.080901622772217,2,44
2025-05-13T19:56:54.466149,10.0,-32.5621771812439,2,45
2025-05-13T19:56:54.663340,10.0,-32.64219284057617,2,46
2025-05-13T19:56:54.862415,10.0,-32.59003400802612,2,47
2025-05-13T19:56:55.061423,10.0,-32.64618396759033,2,48
2025-05-13T19:56:55.264702,10.0,-32.577338218688965,2,49
2025-05-13T19:56:55.457940,10.0,-32.478506565093994,2,50
2025-05-13T19:56:55.656760,10.0,-32.442474365234375,2,51
2025-05-13T19:56:55.854704,10.0,-32.33231782913208,2,52
2025-05-13T19:56:56.052702,10.0,-32.19670295715332,2,53
2025-05-13T19:56:56.250759,10.0,-32.11489200592041,2,54
2025-05-13T19:56:56.448902,10.0,-31.905293464660645,2,55
2025-05-13T19:56:56.653555,10.0,-31.584553718566895,2,56
2025-05-13T19:56:56.851530,10.0,-31.170384883880615,2,57
2025-05-13T19:56:57.048011,10.0,-31.551392078399658,3,0
2025-05-13T19:56:57.247921,10.0,-31.663076877593994,3,1
2025-05-13T19:56:57.445525,10.0,-31.656811237335205,3,2
2025-05-13T19:56:57.638781,10.0,-31.686017513275146,3,3
2025-05-13T19:56:57.843351,10.0,-31.564900875091553,3,4
2025-05-13T19:56:58.042039,10.0,-31.554677486419678,3,5
2025-05-13T19:56:58.239321,10.0,-31.68222188949585,3,6
2025-05-13T19:56:58.437714,10.0,-31.652343273162842,3,7
2025-05-13T19:56:58.631774,10.0,-31.531407833099365,3,8
2025-05-13T19:56:58.828986,10.0,-31.549842357635498,3,9
2025-05-13T19:56:59.032750,10.0,-31.62776231765747,3,10
2025-05-13T19:56:59.224696,10.0,-31.587049961090088,3,11
2025-05-13T19:56:59.428022,10.0,-31.51088237762451,3,12
2025-05-13T19:56:59.620816,10.0,-31.37547016143799,3,13
2025-05-13T19:56:59.824972,10.0,-31.271662712097168,3,14
2025-05-13T19:57:00.017161,10.0,-31.18666172027588,3,15
2025-05-13T19:57:00.220578,10.0,-31.83772563934326,3,16
2025-05-13T19:57:00.413263,10.0,-31.98969602584839,3,17
2025-05-13T19:57:00.612273,10.0,-32.02206611633301,3,18
2025-05-13T19:57:00.810330,10.0,-31.93147897720337,3,19
2025-05-13T19:57:01.013469,10.0,-31.853137016296387,3,20
2025-05-13T19:57:01.212445,10.0,-31.95293664932251,3,21
2025-05-13T19:57:01.405002,10.0,-32.040627002716064,3,22
2025-05-13T19:57:01.602934,10.0,-31.90934181213379,3,23
2025-05-13T19:57:01.805450,10.0,-31.759486198425293,3,24
2025-05-13T19:57:02.005137,10.0,-31.796813011169434,3,25
2025-05-13T19:57:02.198436,10.0,-31.809604167938232,3,26
2025-05-13T19:57:02.396028,10.0,-31.735074520111084,3,27
2025-05-13T19:57:02.593065,10.0,-31.508939266204834,3,28
2025-05-13T19:57:02.792180,10.0,-31.26574993133545,3,29
2025-05-13T19:57:02.988085,10.0,-31.03475332260132,3,30
2025-05-13T19:57:03.184938,10.0,-32.13338613510132,3,31
2025-05-13T19:57:03.385027,10.0,-32.33394145965576,3,32
2025-05-13T19:57:03.582758,10.0,-32.256577014923096,3,33
2025-05-13T19:57:03.782053,10.0,-32.20376491546631,3,34
2025-05-13T19:57:03.974868,10.0,-32.226858139038086,3,35
2025-05-13T19:57:04.172458,10.0,-32.26288318634033,3,36
2025-05-13T19:57:04.369550,10.0,-32.25686073303223,3,37
2025-05-13T19:57:04.572484,10.0,-32.10191011428833,3,38
2025-05-13T19:57:04.769944,10.0,-31.96753978729248,3,39
2025-05-13T19:57:04.967298,10.0,-31.961982250213623,3,40
2025-05-13T19:57:05.164625,10.0,-31.929643154144287,3,41
2025-05-13T19:57:05.363163,10.0,-31.693472862243652,3,42
2025-05-13T19:57:05.562279,10.0,-31.35951042175293,3,43
2025-05-13T19:57:05.755464,10.0,-31.027650833129883,3,44
2025-05-13T19:57:05.952820,10.0,-32.484049797058105,3,45
2025-05-13T19:57:06.148771,10.0,-32.57091999053955,3,46
2025-05-13T19:57:06.351064,10.0,-32.52990245819092,3,47
2025-05-13T19:57:06.551182,10.0,-32.581446170806885,3,48
2025-05-13T19:57:06.748158,10.0,-32.52612352371216,3,49
2025-05-13T19:57:06.947777,10.0,-32.44489669799805,3,50
2025-05-13T19:57:07.144440,10.0,-32.42342710494995,3,51
2025-05-13T19:57:07.345637,10.0,-32.294983863830566,3,52
2025-05-13T19:57:07.543773,10.0,-32.12793827056885,3,53
2025-05-13T19:57:07.737312,10.0,-32.04491138458252,3,54
2025-05-13T19:57:07.935403,10.0,-31.837480068206787,3,55
2025-05-13T19:57:08.133467,10.0,-31.521666049957275,3,56
2025-05-13T19:57:08.336991,10.0,-31.110236644744873,3,57
2025-05-13T19:57:08.535696,10.0,-31.487512588500977,4,0
2025-05-13T19:57:08.731838,10.0,-31.592600345611572,4,1
2025-05-13T19:57:08.925783,10.0,-31.603946685791016,4,2
2025-05-13T19:57:09.127013,10.0,-31.637849807739258,4,3
2025-05-13T19:57:09.320753,10.0,-31.518869400024414,4,4
2025-05-13T19:57:09.517763,10.0,-31.522188186645508,4,5
2025-05-13T19:57:09.715190,10.0,-31.664433479309082,4,6
2025-05-13T19:57:09.919278,10.0,-31.635210514068604,4,7
2025-05-13T19:57:10.112573,10.0,-31.486165523529053,4,8
2025-05-13T19:57:10.310649,10.0,-31.473710536956787,4,9
2025-05-13T19:57:10.508475,10.0,-31.540145874023438,4,10
2025-05-13T19:57:10.706177,10.0,-31.518220901489258,4,11
2025-05-13T19:57:10.909869,10.0,-31.454572677612305,4,12
2025-05-13T19:57:11.109324,10.0,-31.322269439697266,4,13
2025-05-13T19:57:11.306094,10.0,-31.210739612579346,4,14
2025-05-13T19:57:11.506765,10.0,-31.123530864715576,4,15
2025-05-13T19:57:11.702646,10.0,-31.784486770629883,4,16
2025-05-13T19:57:11.900874,10.0,-31.941142082214355,4,17
2025-05-13T19:57:12.098019,10.0,-31.977927684783936,4,18
2025-05-13T19:57:12.298935,10.0,-31.90079927444458,4,19
2025-05-13T19:57:12.497665,10.0,-31.838016510009766,4,20
2025-05-13T19:57:12.696391,10.0,-31.927874088287354,4,21
2025-05-13T19:57:12.889935,10.0,-31.98148012161255,4,22
2025-05-13T19:57:13.094194,10.0,-31.822142601013184,4,23
2025-05-13T19:57:13.293385,10.0,-31.665761470794678,4,24
2025-05-13T19:57:13.489703,10.0,-31.71128511428833,4,25
2025-05-13T19:57:13.684248,10.0,-31.74888849258423,4,26
2025-05-13T19:57:13.881795,10.0,-31.67294979095459,4,27
2025-05-13T19:57:14.080556,10.0,-31.444180011749268,4,28
2025-05-13T19:57:14.278711,10.0,-31.216416358947754,4,29
2025-05-13T19:57:14.476224,10.0,-30.989651679992676,4,30
2025-05-13T19:57:14.674450,10.0,-32.09225654602051,4,31
2025-05-13T19:57:14.872991,10.0,-32.28959560394287,4,32
2025-05-13T19:57:15.075866,10.0,-32.230632305145264,4,33
2025-05-13T19:57:15.269051,10.0,-32.198166847229004,4,34
2025-05-13T19:57:15.472525,10.0,-32.2028923034668,4,35
2025-05-13T19:57:15.668804,10.0,-32.19723463058472,4,36
2025-05-13T19:57:15.868899,10.0,-32.163023948669434,4,37
2025-05-13T19:57:16.066495,10.0,-32.00922250747681,4,38
2025-05-13T19:57:16.265127,10.0,-31.88450336456299,4,39
2025-05-13T19:57:16.463228,10.0,-31.88913106918335,4,40
2025-05-13T19:57:16.662369,10.0,-31.861913204193115,4,41
2025-05-13T19:57:16.859019,10.0,-31.634750366210938,4,42
2025-05-13T19:57:17.059456,10.0,-31.302151679992676,4,43
2025-05-13T19:57:17.251766,10.0,-30.978384017944336,4,44
2025-05-13T19:57:17.448303,10.0,-32.43208885192871,4,45
2025-05-13T19:57:17.651589,10.0,-32.52007484436035,4,46
2025-05-13T19:57:17.849672,10.0,-32.48615503311157,4,47
2025-05-13T19:57:18.042090,10.0,-32.549757957458496,4,48
2025-05-13T19:57:18.240305,10.0,-32.486464977264404,4,49
2025-05-13T19:57:18.439499,10.0,-32.37802982330322,4,50
2025-05-13T19:57:18.638101,10.0,-32.32950210571289,4,51
2025-05-13T19:57:18.843464,10.0,-32.193171977996826,4,52
2025-05-13T19:57:19.041026,10.0,-32.038865089416504,4,53
2025-05-13T19:57:19.241422,10.0,-31.959214210510254,4,54
2025-05-13T19:57:19.438857,10.0,-31.7635178565979,4,55
2025-05-13T19:57:19.639653,10.0,-31.451733112335205,4,56
2025-05-13T19:57:19.836755,10.0,-31.045496463775635,4,57
2025-05-13T19:57:20.036393,10.0,-31.484711170196533,5,0
2025-05-13T19:57:20.234077,10.0,-31.594817638397217,5,1
2025-05-13T19:57:20.431299,10.0,-31.60524845123291,5,2
2025-05-13T19:57:20.632894,10.0,-31.657676696777344,5,3
2025-05-13T19:57:20.831001,10.0,-31.558215618133545,5,4
2025-05-13T19:57:21.026932,10.0,-31.556739807128906,5,5
2025-05-13T19:57:21.226882,10.0,-31.676931381225586,5,6
2025-05-13T19:57:21.420043,10.0,-31.618521213531494,5,7
2025-05-13T19:57:21.620638,10.0,-31.461284160614014,5,8
2025-05-13T19:57:21.818503,10.0,-31.454567909240723,5,9
2025-05-13T19:57:22.019665,10.0,-31.529018878936768,5,10
2025-05-13T19:57:22.212774,10.0,-31.50386095046997,5,11
2025-05-13T19:57:22.410312,10.0,-31.432316303253174,5,12
2025-05-13T19:57:22.607698,10.0,-31.298086643218994,5,13
2025-05-13T19:57:22.805627,10.0,-31.189260482788086,5,14
2025-05-13T19:57:23.009111,10.0,-31.10959529876709,5,15
2025-05-13T19:57:23.208177,10.0,-31.77454710006714,5,16
2025-05-13T19:57:23.401752,10.0,-31.948745250701904,5,17
2025-05-13T19:57:23.599999,10.0,-32.002151012420654,5,18
2025-05-13T19:57:23.802956,10.0,-31.917948722839355,5,19
2025-05-13T19:57:24.002450,10.0,-31.82636022567749,5,20
2025-05-13T19:57:24.195155,10.0,-31.897873878479004,5,21
2025-05-13T19:57:24.393190,10.0,-31.956510543823242,5,22
2025-05-13T19:57:24.591828,10.0,-31.812286376953125,5,23
2025-05-13T19:57:24.790071,10.0,-31.665613651275635,5,24
2025-05-13T19:57:24.993140,10.0,-31.71152114868164,5,25
2025-05-13T19:57:25.190921,10.0,-31.740429401397705,5,26
2025-05-13T19:57:25.382003,10.0,-31.659469604492188,5,27
2025-05-13T19:57:25.580760,10.0,-31.424155235290527,5,28
2025-05-13T19:57:25.777641,10.0,-31.189591884613037,5,29
2025-05-13T19:57:25.975091,10.0,-30.96827268600464,5,30
2025-05-13T19:57:26.172884,10.0,-32.08004951477051,5,31
2025-05-13T19:57:26.369583,10.0,-32.297213077545166,5,32
2025-05-13T19:57:26.567205,10.0,-32.22813844680786,5,33
2025-05-13T19:57:26.765634,10.0,-32.169649600982666,5,34
2025-05-13T19:57:26.963299,10.0,-32.162983417510986,5,35
2025-05-13T19:57:27.160903,10.0,-32.1630597114563,5,36
2025-05-13T19:57:27.358627,10.0,-32.15503692626953,5,37
2025-05-13T19:57:27.560259,10.0,-32.012691497802734,5,38
2025-05-13T19:57:27.759781,10.0,-31.882660388946533,5,39
2025-05-13T19:57:27.953098,10.0,-31.88408374786377,5,40
2025-05-13T19:57:28.150849,10.0,-31.85296058654785,5,41
2025-05-13T19:57:28.354102,10.0,-31.61717653274536,5,42
2025-05-13T19:57:28.552966,10.0,-31.277754306793213,5,43
2025-05-13T19:57:28.746173,10.0,-30.957465171813965,5,44
2025-05-13T19:57:28.943874,10.0,-32.43380069732666,5,45
2025-05-13T19:57:29.141714,10.0,-32.53599405288696,5,46
2025-05-13T19:57:29.343983,10.0,-32.50184774398804,5,47
2025-05-13T19:57:29.536492,10.0,-32.53348112106323,5,48
2025-05-13T19:57:29.734942,10.0,-32.452051639556885,5,49
2025-05-13T19:57:29.932384,10.0,-32.345077991485596,5,50
2025-05-13T19:57:30.129344,10.0,-32.30527639389038,5,51
2025-05-13T19:57:30.333613,10.0,-32.175188064575195,5,52
2025-05-13T19:57:30.531187,10.0,-32.020978927612305,5,53
2025-05-13T19:57:30.729311,10.0,-31.938600540161133,5,54
2025-05-13T19:57:30.922280,10.0,-31.739017963409424,5,55
2025-05-13T19:57:31.124550,10.0,-31.430299282073975,5,56
2025-05-13T19:57:31.320664,10.0,-31.028735637664795,5,57
2025-05-13T19:57:31.520259,10.0,-31.594595909118652,6,0
2025-05-13T19:57:31.716794,10.0,-31.714799404144287,6,1
2025-05-13T19:57:31.916676,10.0,-31.73297882080078,6,2
2025-05-13T19:57:32.115416,10.0,-31.77605390548706,6,3
2025-05-13T19:57:32.308802,10.0,-31.64830207824707,6,4
2025-05-13T19:57:32.506795,10.0,-31.628727912902832,6,5
2025-05-13T19:57:32.705775,10.0,-31.757667064666748,6,6
2025-05-13T19:57:32.903753,10.0,-31.71245574951172,6,7
2025-05-13T19:57:33.101599,10.0,-31.567037105560303,6,8
2025-05-13T19:57:33.299640,10.0,-31.56337261199951,6,9
2025-05-13T19:57:33.497151,10.0,-31.640868186950684,6,10
2025-05-13T19:57:33.698191,10.0,-31.62083864212036,6,11
2025-05-13T19:57:33.892371,10.0,-31.54813051223755,6,12
2025-05-13T19:57:34.094180,10.0,-31.412620544433594,6,13
2025-05-13T19:57:34.293984,10.0,-31.30944013595581,6,14
2025-05-13T19:57:34.491857,10.0,-31.23912811279297,6,15
2025-05-13T19:57:34.690630,10.0,-31.92481756210327,6,16
2025-05-13T19:57:34.883956,10.0,-32.0938515663147,6,17
2025-05-13T19:57:35.082874,10.0,-32.119102478027344,6,18
2025-05-13T19:57:35.284835,10.0,-32.02177286148071,6,19
2025-05-13T19:57:35.483011,10.0,-31.93031072616577,6,20
2025-05-13T19:57:35.677819,10.0,-32.00726509094238,6,21
2025-05-13T19:57:35.875149,10.0,-32.07655191421509,6,22
2025-05-13T19:57:36.073221,10.0,-31.930530071258545,6,23
2025-05-13T19:57:36.270476,10.0,-31.772444248199463,6,24
2025-05-13T19:57:36.468243,10.0,-31.813852787017822,6,25
2025-05-13T19:57:36.665735,10.0,-31.842985153198242,6,26
2025-05-13T19:57:36.863242,10.0,-31.761932373046875,6,27
2025-05-13T19:57:37.061131,10.0,-31.529154777526855,6,28
2025-05-13T19:57:37.259044,10.0,-31.305792331695557,6,29
2025-05-13T19:57:37.462405,10.0,-31.097683906555176,6,30
2025-05-13T19:57:37.658519,10.0,-32.2283411026001,6,31
2025-05-13T19:57:37.857936,10.0,-32.428693771362305,6,32
2025-05-13T19:57:38.054026,10.0,-32.34632968902588,6,33
2025-05-13T19:57:38.248533,10.0,-32.287635803222656,6,34
2025-05-13T19:57:38.446151,10.0,-32.28882312774658,6,35
2025-05-13T19:57:38.644577,10.0,-32.295451164245605,6,36
2025-05-13T19:57:38.842011,10.0,-32.27260112762451,6,37
2025-05-13T19:57:39.040563,10.0,-32.118871212005615,6,38
2025-05-13T19:57:39.239615,10.0,-31.974618434906006,6,39
2025-05-13T19:57:39.445639,10.0,-31.968793869018555,6,40
2025-05-13T19:57:39.643809,10.0,-31.93411111831665,6,41
2025-05-13T19:57:39.842919,10.0,-31.706409454345703,6,42
2025-05-13T19:57:40.041623,10.0,-31.380484104156494,6,43
2025-05-13T19:57:40.245911,10.0,-31.07401132583618,6,44
2025-05-13T19:57:40.439895,10.0,-32.57603406906128,6,45
2025-05-13T19:57:40.637717,10.0,-32.66473054885864,6,46
2025-05-13T19:57:40.834925,10.0,-32.61557579040527,6,47
2025-05-13T19:57:41.036290,10.0,-32.66152381896973,6,48
2025-05-13T19:57:41.231166,10.0,-32.59080648422241,6,49
2025-05-13T19:57:41.434736,10.0,-32.48955965042114,6,50
2025-05-13T19:57:41.628646,10.0,-32.4417519569397,6,51
2025-05-13T19:57:41.826674,10.0,-32.29767560958862,6,52
2025-05-13T19:57:42.024129,10.0,-32.13235378265381,6,53
2025-05-13T19:57:42.221362,10.0,-32.040889263153076,6,54
2025-05-13T19:57:42.425271,10.0,-31.83633327484131,6,55
2025-05-13T19:57:42.622982,10.0,-31.52606725692749,6,56
2025-05-13T19:57:42.818323,10.0,-31.134018898010254,6,57
2025-05-13T19:57:43.013947,10.0,-31.665756702423096,7,0
2025-05-13T19:57:43.217698,10.0,-31.788570880889893,7,1
2025-05-13T19:57:43.410702,10.0,-31.79234027862549,7,2
2025-05-13T19:57:43.612838,10.0,-31.824076175689697,7,3
2025-05-13T19:57:43.804522,10.0,-31.70172929763794,7,4
2025-05-13T19:57:44.007968,10.0,-31.693978309631348,7,5
2025-05-13T19:57:44.205431,10.0,-31.828339099884033,7,6
2025-05-13T19:57:44.399299,10.0,-31.78028106689453,7,7
2025-05-13T19:57:44.603825,10.0,-31.622116565704346,7,8
2025-05-13T19:57:44.797653,10.0,-31.615173816680908,7,9
2025-05-13T19:57:44.998835,10.0,-31.686830520629883,7,10
2025-05-13T19:57:45.193802,10.0,-31.662538051605225,7,11
2025-05-13T19:57:45.395183,10.0,-31.592798233032227,7,12
2025-05-13T19:57:45.589578,10.0,-31.471362113952637,7,13
2025-05-13T19:57:45.793406,10.0,-31.37538194656372,7,14
2025-05-13T19:57:45.987700,10.0,-31.29807949066162,7,15
