Timestamp,Power,Result,PatternRIS0
2025-11-19T14:55:43.324387,-5,-74.29184913635254,22
2025-11-19T14:55:43.512464,-5,-74.3635082244873,23
2025-11-19T14:55:43.700386,-5,-74.2728853225708,24
2025-11-19T14:55:43.888295,-5,-74.2542839050293,25
2025-11-19T14:55:44.076458,-5,-74.17896270751953,26
2025-11-19T14:55:44.265007,-5,-74.27674293518066,27
2025-11-19T14:55:44.453352,-5,-74.2935037612915,28
2025-11-19T14:55:44.641472,-5,-74.3282413482666,29
2025-11-19T14:55:44.829138,-5,-74.32246208190918,30
2025-11-19T15:04:27.558017,10.0,-74.2405652999878,0
2025-11-19T15:04:27.745227,10.0,-74.23593521118164,1
2025-11-19T15:04:27.932735,10.0,-74.44082260131836,2
2025-11-19T15:04:28.121002,10.0,-74.34412479400635,3
2025-11-19T15:04:28.308963,10.0,-74.39687252044678,4
2025-11-19T15:04:28.496998,10.0,-74.258131980896,5
2025-11-19T15:04:28.684552,10.0,-74.41226005554199,6
2025-11-19T15:04:28.872371,10.0,-74.35140609741211,7
2025-11-19T15:04:29.060142,10.0,-74.25542831420898,8
2025-11-19T15:04:29.247645,10.0,-74.25703048706055,9
2025-11-19T15:04:29.435489,10.0,-74.30578231811523,10
2025-11-19T15:04:29.623010,10.0,-74.3316125869751,11
2025-11-19T15:04:29.811142,10.0,-74.33568477630615,12
2025-11-19T15:04:29.999090,10.0,-74.40650939941406,13
2025-11-19T15:04:30.186952,10.0,-74.26478862762451,14
2025-11-19T15:04:30.375528,10.0,-74.28115367889404,15
2025-11-19T15:04:30.564205,10.0,-74.31535720825195,16
2025-11-19T15:04:30.752950,10.0,-74.23092842102051,17
2025-11-19T15:04:30.940661,10.0,-74.31245803833008,18
2025-11-19T15:04:31.128699,10.0,-74.30485248565674,19
2025-11-19T15:04:31.317211,10.0,-74.23744201660156,20
2025-11-19T15:04:31.506154,10.0,-74.312744140625,21
2025-11-19T15:04:31.694477,10.0,-74.28441047668457,22
2025-11-19T15:04:31.883054,10.0,-74.33269500732422,23
2025-11-19T15:04:32.071149,10.0,-74.35900211334229,24
2025-11-19T15:04:32.258566,10.0,-74.28945541381836,25
2025-11-19T15:04:32.445891,10.0,-74.2402982711792,26
2025-11-19T15:04:32.633718,10.0,-74.3486738204956,27
2025-11-19T15:04:32.821562,10.0,-74.43605899810791,28
2025-11-19T15:04:33.009379,10.0,-74.28907871246338,29
2025-11-19T15:04:33.196331,10.0,-74.26418781280518,30
2025-11-19T15:04:33.383539,Noise,-74.28231239318848,0
2025-11-19T15:04:33.570869,Noise,-74.29556846618652,1
2025-11-19T15:04:33.758322,Noise,-74.22183990478516,2
2025-11-19T15:04:33.946205,Noise,-74.28058624267578,3
2025-11-19T15:04:34.133917,Noise,-74.27277088165283,4
2025-11-19T15:04:34.321893,Noise,-74.27549362182617,5
2025-11-19T15:04:34.510245,Noise,-74.3143892288208,6
2025-11-19T15:04:34.697909,Noise,-74.2764949798584,7
2025-11-19T15:04:34.885930,Noise,-74.3750810623169,8
2025-11-19T15:04:35.074173,Noise,-74.28304195404053,9
2025-11-19T15:04:35.261387,Noise,-74.30044651031494,10
2025-11-19T15:04:35.448453,Noise,-74.27969932556152,11
2025-11-19T15:04:35.637203,Noise,-74.21034336090088,12
2025-11-19T15:04:35.825631,Noise,-74.24777030944824,13
2025-11-19T15:04:36.013979,Noise,-74.18679714202881,14
2025-11-19T15:04:36.201840,Noise,-74.32817459106445,15
2025-11-19T15:04:36.390568,Noise,-74.25244331359863,16
2025-11-19T15:04:36.578584,Noise,-74.22253608703613,17
2025-11-19T15:04:36.766215,Noise,-74.33112144470215,18
2025-11-19T15:04:36.953068,Noise,-74.31551456451416,19
2025-11-19T15:04:37.140094,Noise,-74.27278995513916,20
2025-11-19T15:04:37.327601,Noise,-74.31282043457031,21
2025-11-19T15:04:37.515302,Noise,-74.33800220489502,22
2025-11-19T15:04:37.702800,Noise,-74.22307014465332,23
2025-11-19T15:04:37.889785,Noise,-74.34215545654297,24
2025-11-19T15:04:38.076881,Noise,-74.30374145507812,25
2025-11-19T15:04:38.263670,Noise,-74.22787666320801,26
2025-11-19T15:04:38.450989,Noise,-74.30622100830078,27
2025-11-19T15:04:38.638505,Noise,-74.22105312347412,28
2025-11-19T15:04:38.826627,Noise,-74.32254791259766,29
2025-11-19T15:04:39.013823,Noise,-74.29072856903076,30
2025-11-19T15:04:39.201244,-5,-74.30209636688232,0
2025-11-19T15:04:50.929644,10.0,-73.93853187561035,0
2025-11-19T15:04:51.117646,10.0,-74.34783935546875,1
2025-11-19T15:04:51.305822,10.0,-74.31512355804443,2
2025-11-19T15:04:51.494101,10.0,-74.31527614593506,3
2025-11-19T15:04:51.681831,10.0,-74.38915252685547,4
2025-11-19T15:04:51.869582,10.0,-74.33979988098145,5
2025-11-19T15:04:52.057277,10.0,-74.37218189239502,6
2025-11-19T15:04:52.244782,10.0,-74.3889856338501,7
2025-11-19T15:04:52.432026,10.0,-74.35849189758301,8
2025-11-19T15:04:52.619723,10.0,-74.33265209197998,9
2025-11-19T15:04:52.807317,10.0,-74.38192844390869,10
2025-11-19T15:04:52.995429,10.0,-74.42675590515137,11
2025-11-19T15:04:53.184277,10.0,-74.37365531921387,12
2025-11-19T15:04:53.372991,10.0,-74.22708988189697,13
2025-11-19T15:04:53.560909,10.0,-74.35528755187988,14
2025-11-19T15:04:53.748332,10.0,-74.31375503540039,15
2025-11-19T15:06:55.769874,10.0,-74.31159019470215,0
2025-11-19T15:06:55.958204,10.0,-74.25589084625244,1
2025-11-19T15:06:56.146414,10.0,-74.32133197784424,2
2025-11-19T15:06:56.334994,10.0,-74.38375473022461,3
2025-11-19T15:06:56.523575,10.0,-74.28578853607178,4
2025-11-19T15:06:56.712298,10.0,-74.38966751098633,5
2025-11-19T15:06:56.900431,10.0,-74.35638427734375,6
2025-11-19T15:06:57.088931,10.0,-74.32573795318604,7
2025-11-19T15:06:57.277293,10.0,-74.34151649475098,8
2025-11-19T15:06:57.465502,10.0,-74.38253879547119,9
2025-11-19T15:06:57.653571,10.0,-74.20977592468262,10
2025-11-19T15:06:57.842007,10.0,-74.2927074432373,11
2025-11-19T15:06:58.030486,10.0,-74.34120178222656,12
2025-11-19T15:06:58.218547,10.0,-74.37619209289551,13
2025-11-19T15:06:58.406942,10.0,-74.3651819229126,14
2025-11-19T15:06:58.595450,10.0,-74.30692195892334,15
2025-11-19T15:06:58.783994,10.0,-74.34171676635742,16
2025-11-19T15:06:58.972317,10.0,-74.27637577056885,17
2025-11-19T15:06:59.160328,10.0,-74.31995868682861,18
2025-11-19T15:06:59.349373,10.0,-74.31129455566406,19
2025-11-19T15:06:59.537177,10.0,-74.29217338562012,20
2025-11-19T15:06:59.725094,10.0,-74.35197353363037,21
2025-11-19T15:06:59.912821,10.0,-74.30147171020508,22
2025-11-19T15:07:00.100389,10.0,-74.31624412536621,23
2025-11-19T15:07:00.288138,10.0,-74.33820247650146,24
2025-11-19T15:07:00.476239,10.0,-74.27650451660156,25
2025-11-19T15:07:00.664659,10.0,-74.3445634841919,26
2025-11-19T15:07:00.852468,10.0,-74.28438186645508,27
2025-11-19T15:07:01.040414,10.0,-74.24684047698975,28
2025-11-19T15:07:01.227998,10.0,-74.28887844085693,29
2025-11-19T15:07:01.415026,10.0,-74.33492660522461,30
2025-11-19T15:07:01.602448,Noise,-74.31876182556152,0
2025-11-19T15:07:01.790252,Noise,-74.27211284637451,1
2025-11-19T15:07:01.977496,Noise,-74.33008670806885,2
2025-11-19T15:07:02.165413,Noise,-74.3524169921875,3
2025-11-19T15:07:02.353358,Noise,-74.28613662719727,4
2025-11-19T15:07:02.540842,Noise,-74.25500869750977,5
2025-11-19T15:07:02.729025,Noise,-74.35985088348389,6
2025-11-19T15:07:02.917053,Noise,-74.34457778930664,7
2025-11-19T15:07:03.104519,Noise,-74.32728290557861,8
2025-11-19T15:07:03.292363,Noise,-74.29944038391113,9
2025-11-19T15:07:03.479745,Noise,-74.29980278015137,10
2025-11-19T15:07:03.667545,Noise,-74.279465675354,11
2025-11-19T15:07:03.855757,Noise,-74.3890380859375,12
2025-11-19T15:07:04.043998,Noise,-74.26346778869629,13
2025-11-19T15:07:04.231926,Noise,-74.30202007293701,14
2025-11-19T15:07:04.419299,Noise,-74.28215026855469,15
2025-11-19T15:07:04.607437,Noise,-74.248948097229,16
2025-11-19T15:07:04.795863,Noise,-74.32266235351562,17
2025-11-19T15:07:04.983545,Noise,-74.34869766235352,18
2025-11-19T15:07:05.171353,Noise,-74.27788257598877,19
2025-11-19T15:07:05.359189,Noise,-74.25855159759521,20
2025-11-19T15:07:05.546893,Noise,-74.25600528717041,21
2025-11-19T15:07:05.734429,Noise,-74.29533004760742,22
2025-11-19T15:07:05.922479,Noise,-74.28097724914551,23
2025-11-19T15:07:06.108860,Noise,-74.32940483093262,24
2025-11-19T15:07:06.296667,Noise,-74.24340724945068,25
2025-11-19T15:07:06.484934,Noise,-74.35416221618652,26
2025-11-19T15:07:06.673248,Noise,-74.21803951263428,27
2025-11-19T15:07:06.860942,Noise,-74.31481838226318,28
2025-11-19T15:07:07.048681,Noise,-74.27546501159668,29
2025-11-19T15:07:07.236242,Noise,-74.24566268920898,30
2025-11-19T15:07:07.423639,-5,-74.27652359008789,0
2025-11-19T15:07:07.611332,-5,-74.29820537567139,1
2025-11-19T15:07:07.799129,-5,-74.27507400512695,2
2025-11-19T15:07:07.986761,-5,-74.30655479431152,3
2025-11-19T15:07:08.175130,-5,-74.27401542663574,4
2025-11-19T15:07:08.362647,-5,-74.2312479019165,5
2025-11-19T15:07:08.549808,-5,-74.27004337310791,6
2025-11-19T15:07:08.737839,-5,-74.2550277709961,7
2025-11-19T15:07:08.925595,-5,-74.27711963653564,8
2025-11-19T15:07:09.113204,-5,-74.21021938323975,9
2025-11-19T15:07:09.300941,-5,-74.29144859313965,10
2025-11-19T15:07:09.488933,-5,-74.28576469421387,11
2025-11-19T15:07:09.677140,-5,-74.27892208099365,12
2025-11-19T15:07:09.865361,-5,-74.2436933517456,13
2025-11-19T15:07:10.053036,-5,-74.2674446105957,14
2025-11-19T15:07:10.239907,-5,-74.27534103393555,15
2025-11-19T15:07:10.427514,-5,-74.29001808166504,16
2025-11-19T15:07:10.615313,-5,-74.31455612182617,17
2025-11-19T15:07:10.803208,-5,-74.20900344848633,18
2025-11-19T15:07:10.990066,-5,-74.26784992218018,19
2025-11-19T15:07:11.177764,-5,-74.31208610534668,20
2025-11-19T15:07:11.364772,-5,-74.31809902191162,21
2025-11-19T15:07:11.552480,-5,-74.31618213653564,22
2025-11-19T15:07:11.740239,-5,-74.2732286453247,23
2025-11-19T15:07:11.927876,-5,-74.24087047576904,24
2025-11-19T15:07:12.115939,-5,-74.22817707061768,25
2025-11-19T15:07:12.303975,-5,-74.26060676574707,26
2025-11-19T15:07:12.491646,-5,-74.27524089813232,27
2025-11-19T15:07:12.679574,-5,-74.24556732177734,28
2025-11-19T15:07:12.867273,-5,-74.28210258483887,29
2025-11-19T15:07:13.054211,-5,-74.2916202545166,30
